14868	jdosknaetahzcdkwfwgo	44.33	jziyzfxuwwrpuhjexyuyfylmtbyfssyyepwuuqyrfjtjkrdf	1098
14869	wwnbegcocjbnhgo	89.41	nuukzbtxkamcptqfhtcsgvzwqztrvmgwwtt	7103
14870	fmcywhbsojhfyapkgpzt	59.91	vkpjvvudncqmbuvojefiborqa	8170
14871	wnbkduojafocmognzos	58.57	ydmwvhudniooxpejyhxqnozaosgitnmibzrqn	2614
14872	amyeqkngqiguogxqptzah	19.37	zpqzenvefeliphmocqsndlbkgcwqaw	4051
14873	cjytyufcdztsqwe	42.91	nlyqjdqasptywrbcaidaabvgukkancmpobmiy	4522
14874	edtmdcnbbkuxmkpedi	5.59	kparzeappmlynbioiqcvsevfnntppfbhvldywiurzqilp	6570
14875	ezablwsaonhykh	91.40	mzbqmpozrdzkadeiqkrrzxaknfruldvai	1319
14876	jedsqjavtgpwljlwrvyc	28.87	ysjypxqvhalyubuhcaqkmvyiqcgbprxvzprlzucucv	6248
14877	xbmpmieqrsglqjejcgzlht	34.29	zafwdkctrrjwybxjpblwxddeyb	743
14878	gmdolfbvlodtfvazclwniqe	70.71	jpoobcztpoisaqcfxwfwsltvzyfsh	6857
14879	maxqrhkjqruqznnbxeklhw	32.40	qdcfaiuhzmiwauiirobogkxiajy	513
14880	julvzkgnygndfklndf	44.89	frdtddpbmgjzusrptdzewsydvxcawfgkwwwdjfk	410
14881	cojnhjggimmkyw	57.06	xgkaizlwjksnldoqifsidwgwqicihmvuvcqpgxov	6873
14882	dpmobtfcisulp	9.04	yfmktvxxaypycftwiwsyypfnpnwhcnluyfrxlvxaqqfhokll	9696
14883	lrqchvilmvenmmvkdi	23.39	cqcxtcunzxsaqewltwlwfbihspkmmgeqnjmbhg	3844
14884	aynymqlgyqrpo	80.35	xsxgrvocwrdbprowfyzgswlhaqaxwu	398
14885	ctdhjdpbdosbldeif	86.11	adpnklhuyrxgyqehjvbkvrmuoexyjuqjewcixtcbebzlyjfed	6517
14886	dfrzxcobxvowgqlvye	96.11	hlacnpuhmubfmqphvpdzjubpvzf	8633
14887	cmmrbecrafkgnzaqjvdrzl	32.93	pygaiqfwhcizgmhxmsmghsmlj	4176
14888	hvddetdsvaieuxpoagiq	34.99	qlsgubkhzyvkiitabaspslmambkqohugochfiotlfsx	9703
14889	wwjlhlhfofripy	29.56	newpudyfprupdlgzlmhivrtzahwwkwrtvbb	366
14890	qvlieajugvhuiatqvdyvjsc	60.68	xkegwgsesmzvmvikgdecrbwtypncupkwhumrrwpcqacthoj	8113
14891	ymwrheadbnpcyhymm	74.98	ubpobifwvulofvfmeyccjhypdfwemdbhvfnx	7367
14892	tzfqfmaeihioaij	5.66	mquqykninijuvbsbtobsbgheee	5258
14893	vkevtoysvsvdkcvnbbdn	30.34	wcriafvslotceklcaomyridivynlgdrnhiixuzzavzhwsdmm	7916
14894	pmajeqlbyiqbs	86.13	jeakxcklzvuycfxfxmozgvpfhczsmuozqbkqttuanjiqmf	9361
14895	vnteljcznugnvvh	86.63	sajpsjzeiupbvjfvmyyfpyhesiavptnckfjpynicesmcdkqn	1563
14896	svnyrajaxozwlnxyjlmgnh	99.74	zyiugceconujshdcgmqkytgizanxjvldurdeq	6618
14897	cxfhanivnvwdxq	70.77	sankzychkjcqddgjsuxizjlnmtfuuemtn	1846
14898	rmyjhzopmmcskvztaf	63.59	vghdobbvjxwkoxitizzchxpkauwcjjv	4300
14899	lqibuwtwaotag	11.02	fqjiwlyeyfotmulltzspzmnarwalmxueefn	1798
14900	mqzqiagvqksjojatjbw	97.41	alfqetiuovixgkkrzjqoeyiwuipmohmbrrzqzy	6826
14901	nyqukghlkraedx	50.72	qonoxxiqdnnwxhimtnogweiwmmppzypgwlcnbpthjldiir	3187
14902	uctjzuoaktjhw	25.87	rnicsyjkskkjeymcjhuluxruicoswxwptbevmcgmy	7225
14903	esffovzvnuehkqmt	33.94	soyfjuaguibdvnpdcgxauzvwcurl	1745
14904	qndwrovuojdebjgiti	36.26	kelahddaqzqucjltfuagskoglpkuohj	6607
14905	dtsodfrschjthqimlkb	4.54	uslgdofutdwfpytmqwzondhutk	9557
14906	tggccrqkamjtlvzdoig	18.64	eirrhoczvofjjqawyvidjwwdzgcayprmfgiturl	7564
14907	ttdxkebaiutrcpn	19.57	btkpujphhxfvoswfwqwapxidu	3215
14908	wdzsyebriwtwssm	69.79	kjaggpgjgetctweyanrnmsjaqvjhgq	7897
14909	efcymknbochdhxg	43.24	jridtogrukwblnzxtrlvuiorjuxagnkkjmvvfhsm	4442
14910	lveqfagoziolh	87.28	wsyemdpdhlkwknffeeamtgichuqqomrfdflawoubp	4696
14911	riaupskountowkotghwb	40.42	hmkzprjpngnltnuiggrkuonvdcpnskiyjnpvkaziflbm	9172
14912	wpsmuuxithnypvj	96.68	twfclcrngngaqgcxgtunnxudvgyaglzhvmx	6203
14913	bnnrypiczpmrtwpecotyvxt	64.93	ykagweyldhkwblfskexesorkfauakzwthbdsu	2791
14914	hiqwcrzupsfdtqsk	79.44	afaupxhnahoepnyuliwngdfiokdrfcfcikupexjdytxbnqjwq	7564
14915	klrqnkphxytjlwzrkiue	4.30	hnzqaufwuuezaussczzfvuayolujd	7908
14916	fulyrancdemmztbfw	35.57	owevoktyntqbghznyzbelhxyzbbqzwemsjsbnhzbihmwgean	3741
14917	hnsjfpgwkhtibelxhres	70.12	llokoxvwnmrutobfkucigwuoktmurrqhkxhue	7029
14918	fzaiphjydjkxjkpb	30.05	nkekunqznrelsjuwfactjatfyvykkglpkzrmanttazwtg	7565
14919	kjeztntyodutpskot	4.43	pfhucxldkwfmbejccvpivblggwntnlvt	4336
14920	bwuyxxfwvbteay	34.34	kfedjrhykvfwzlbvfgdphzzvidiy	6930
14921	tmpeldnwwetjiz	79.21	ywuszrfyhsjmqiqoktrefjtxrdiocsgvffscqlggtunyuso	7978
14922	vqtynwqfugijhamwqyailgc	57.04	trudtehkqjlpffxwdlqildbaikk	3110
14923	zlyivpzscohbzauav	98.05	lbhefmtybxccwsyrffuugrrduemryaxdyknkjhjdmyvlfep	9323
14924	lmwfpiikvcsrzqrysvmxajv	14.43	eukckczcpvpywppxhdpjvkcgotkkrpgzcuqrtd	2414
14925	kohgnavqdrunh	18.86	yukbcgizzpwbcupacugcroscbswzxrgasgkjweqidcnhopa	7164
14926	fltnxepecealnrkuhhyzhn	90.73	iyvcggcqdydkobbgdmchwlmczybb	8096
14927	rbdkimsyfiykx	41.49	oogjsjilnzvvusshhakdpqdoklpumjiuodc	9467
14928	nipmlkztdffxllumhasxd	59.37	ohdqmewsepblpzfrfryktjswxrhbdgw	5497
14929	heiwffvquyiakzkljshvw	65.96	yylrzqydjsntzxudgvcxwagkfxtimsiduzxbo	486
14930	flzcblyibhdlffkd	31.57	sbndfldgwbjcoympmwdqqmgmbcpyeuxubhalniwrykf	4571
14931	lgooacoistrheeulparqr	35.58	bpweftyggkvlkkfnybchpsgjkbhae	7785
14932	wegdbxqizgvmpwambvmyo	31.98	qweehznyksupezdhvufzunggkao	3639
14933	cdqijeckwlciher	21.52	frrjeldpnqkpgigbuipxliwwogrfuetdtuddasojrokgb	8333
14934	pqhhehqoqksnujxkitggms	79.08	pmkjjelabxvwvgzowgryxjspwaukjotpgn	1879
14935	yjlqbqsmtxaftgoreva	91.87	cennlaogrmxqaanqgnsesoblurowlbj	387
14936	cbfpgustmngirnh	33.01	psafswwkkwmauffgwbqbqqhbyz	5473
14937	uawjsxxsfiabxzxuqfmt	53.69	vijvbkmolnbwkptenrhlxttyzvgmfxacbnscrwslrv	3876
14938	cvhqxpibintewffgmtxo	89.64	iuybvoefndjtzqkzjkzoavhvcwbrih	686
14939	qbxuhyntngwztlmdxq	97.88	ngjyloukpwftccexmdplqaigkvuxl	5400
14940	xulxbagtptvpzqnle	22.65	xdkhoghvpoamabwapkrezxrfhcxerznggstry	2696
14941	esopuynhtkokl	45.81	ghldyrcerefqryjkzskdcbbashikhkhdlvm	9468
14942	wlybzctsidfduitkxiluhvi	59.29	swlzxbgjnbbjtkbifhdwoetkcrebnua	450
14943	dbushsdsptlowyyou	88.81	amqwstbrnkdkavnsbuwoooxdpq	8165
14944	qrvbjiqojvpctdliqssjq	86.34	wngezcvybjkryignhdbtsrkylubnfjmdrnfzsaa	8133
14945	yfgniiarpyyotcrbryscwbs	18.84	stefxvjpmhuqlskyduuaifynnpvpgzrhesygkmapyffagsmg	881
14946	nucvswueoeujoohxpdtcyl	2.91	cgtvehhbioihjmicxphdxcomxqefp	3134
14947	zznhgvhvftelttqncyi	28.47	sjxgehfkhazmismviaznoaxlkeoqwvuqrbnmdhohcyoizmw	994
14948	toqbtzlhyuynjj	60.96	sglczzatabapjpyrncfwepsroewk	8277
14949	lacvgzorbanxqekg	64.63	mvgdoawesynyroubvlqfurqefwbgo	416
14950	nviqccrrnecoqznjvgn	77.75	rxscwqxoORIGINALpjjrbrnd	7070
14951	izdrukvxifwuhluihxfz	81.16	kbbcgezuwagubasanxkomwylvqcdcjgrdqejofcsz	7019
14952	zrikihzgauiniprw	23.05	wbotewqaokmnnrijxtnvybwytsjeuyl	2124
14953	wochgckguorfrptmggnbn	21.25	aadiwcpmzgbmtfmvpwzmgadnowgvwyfh	9953
14954	qeaumvolsbcjpygcsuzvjw	80.23	osfasbduxsvpnnefxyawgmbgucexelmrixks	9860
14955	drfbibntvcfdsimfcgto	78.42	ioxxllvbjtggxeyhujenwruvheebnea	3474
14956	lvexctkfevvmeydwcziglc	89.25	juaeyamzxeqziiruryppgpvergnobnohorrhmqv	8856
14957	klrvinmdjbzfgotxvmv	21.88	zkiwdcjidlkpoylqpewwuzxtgqptlmt	681
14958	yfpozkwfkgydfnqlzoityl	23.47	szwutdfknjrzqgatxqansbqcuzfjpgww	5295
14959	jahaoeuklwxzviixg	55.08	wmhbvuhllmvffsvwlzkpoqzfmhmuxlnokydsn	4752
14960	adhlxnmrjjkoqo	76.87	akbvupufhirxghghygisboexgkmxetgykeyqnpnovzbsxv	975
14961	agvajzrukjfdcngldumeqc	30.26	sehhbusrdslmmmwuxzgqaimfivonsorgvshjfxqeyj	7368
14962	ntuhxjlzeeqcflkc	43.21	luvnustupaqcljkffylyxunvisnomgeofteluculmyxbzwa	6236
14963	ownfhyzhvyqkauctvatqe	30.50	hclqurozhzhhgmxknibghftsymitowgrkqkiikdph	4486
14964	xebagamymmejayisuhvmg	88.82	mootaewgwskvdbvtjcjjgbktyytxdcwdjzawympgkjhtsjide	3140
14965	nmmhzvktapcily	34.02	qahjkzrwjrfrgzoknfexfzsjociiikrxaoxxorbv	9969
14966	exkgcubuhvwfmhdczx	91.11	fdafxdvbjpovmkswywbduzogxputxpyp	5516
14967	weqguhtszlnbypfcqaogieu	63.01	txncxujikbwkjqyvgbhydkyuarlcogdguhk	7937
14968	smuwpxjfsnchg	47.65	lsxevajzojemehugsrjshbllvlyimqbeygcyf	7257
14969	zwislsgdzqeioragr	46.75	ktoiuusxuhrtugokbqbkiaeyparifcit	8887
14970	fhirkgamalornxkmmdaiaug	57.91	azstbquxqlniurngldxfvgsrixzfstoott	7228
14971	gynexzaxslzuehhifmyuzfy	40.98	hksssukclbmpmsedyaneejzicprqwyqlhkxedoawodccy	6335
14972	xcjejpeyomsrhvicut	89.80	pymjhjpkkrrazpguaprovfzngtbnozk	7626
14973	eycoeagrzxqgbp	74.58	hwgqmjmvqzfyegprfhbdhmykwjrefnbdpv	677
14974	txmchpsozltzrrlyidu	35.86	qitjrtgwnideljbymwrfahcpjrqreqbxw	5282
14975	gpthgpphszhlllwytsbesja	17.58	wgwtrzmjmyhxausakxvzhgabmbbxwyszoojlbkdwu	5393
14976	uerdceqigmyahkhgcakjh	47.02	aukqaapmemxtylidghrsamwflmsnnxwftyytds	762
14977	kcbvmoldyxwwkgvddaiuyd	26.50	uwasgodradmmbzodnripdnxlORIGINAL	7455
14978	aqymniwkxpzqbijutwum	72.10	qixnebpjksdjgaugmnruqrwyjkndvgvjhxgv	4600
14979	vvdyaxxupubtrpkgnp	37.11	zrkfduuookoogbcsdqbdkzhqi	5049
14980	frzvlihdjcsknrqhojbn	71.70	swvesmmfzptsmfdrhcajcersdkfvnzup	9595
14981	gcgxwzgfbmihogviwzxyvhf	7.83	odwlgahxcgrnmltxjkctmflxkzlmkmdjtfbafr	4268
14982	ezwzkfmopgijiru	53.88	mfeajdmsccabpiufddfwstmeeiqpiqzvlugdbybmgstngmimt	8611
14983	qisswxcelqijjsumselt	73.24	qegqfkwbokrrccmunwyflquqdzjdueadiotjuri	1409
14984	exdnbctdcamgasniya	78.20	bebdxzdvdsiqjsthntncmopkoyzewbapysb	5220
14985	ntrfxahjboezbnbboqjrffc	48.40	vspcvjvobksitebnrhzohlvmwkgxl	3042
14986	lfxpqvzsuiebqiawoi	87.75	xgkioytjxomzhvjglicvaavvotdxcqmhqhwvdp	932
14987	srpfmiawzglwxbudqx	83.83	sipktxqurpqgosqrORIGINALvyzesjivdpajsso	9183
14988	rakprbebkqvbkjcai	80.21	njjmiggybprlujngiadavrmsduesukvjbydjtep	405
14989	yhjxbrbfrlzambyfd	46.65	bltroprpxrhafmttndjvxeauzjjxjyb	4127
14990	mopigrygjwmjqvbzvoeivax	93.20	xziurrpbwutskilxzsqripiwiareexcrocqzeuifvbhjhxvc	4711
14991	vcdirgwvngfbzwrcszcvk	64.22	xntgvhbamiptmlwupqjquobfj	6723
14992	eksfcxrilolesg	86.26	ubzeORIGINALbpflaluqvzmmalksvcnirajscovfwr	2931
14993	kauqaeqpstdgssevhcjwo	83.75	iujimyqcqqhiwnsdnmgzjabvfivfwgg	498
14994	pvproyozsdlnqlrozctz	70.88	annroetqchuykrmmqorixkclyvrtilgkduq	5959
14995	jsipjbtbeqcauxwocbkg	9.27	gmhxkqcqznfqgfcaiegqsxlimferjlc	8247
14996	goxaynerxfbklbvsldlp	43.44	vpgutxmacuypxnlnktuypkqjuqtcusaitaejthowyvnon	3990
14997	flicsalsvzmqoi	24.22	ffmdzfepppygblbhrdxtudiojrgrwvkluxspybbetdpwxcybh	1611
14998	mugwouhdatjogc	43.61	oefqsuhndpzjowfmlicrqyoexlzit	5679
14999	amoumtkmkzphmtc	41.35	gnylrmkuiedwyzkuywwjnurwdbwcpwztkwkvacrqqvp	4262
15000	jqoxiivshxfwbr	72.02	cpidktaiuuaryprxhgmhzrgrfurwmkcwpbnhuomjuouxnluqk	7362
15001	otpnlpodbvriqt	32.21	tkzltcggxnfvqeaikfoiujwkfukzpebgcaedmdenp	4099
15002	rygoufdpurawrwqxhgzmdp	6.26	oaxjlmzknxiwwrjnfkxvavqfvtvjqyvrlakfackbzfojznxy	6208
15003	sviexjlnozcnvjs	13.27	ppqoujjiyrunbiwasrzcvywkychznucq	2419
15004	puzorvsefrbgujiu	32.27	tnwzhznsyltzhesbubdxglvdphvvawwecrxhtongpkmeyfdx	9120
15005	qptcczvjrjoobpboqvgs	56.64	quwaeltzciaaxdmdcfbbnsnate	5771
15006	elqrtgcwdobilt	89.21	hlmadcdexdsgkowtkcpzvyidihlfsninlzvffmyo	2843
15007	dwwlyqeuuqfpcemlwrcsylk	82.35	udukaripnownzhcobtsmfiddktsfgoxxmk	2514
15008	nmmqotfdbkqedntrqwiaaz	18.69	hnwpnmrdrkitmwfnwciqqfelhpposgzbqnbrmtmo	217
15009	vdpdubdwnqpcmoxecyhz	62.59	ocoeisoirlayrgoebdlwribzucswonastxvueabkpmqtoyn	4046
15010	vibdjoxsmdwmgsqwngdwu	2.35	vcrenibncdtsapjxaxvORIGINALdgfihlufbhtbpz	5443
15011	ngtofopgrrqhyeluhobgbz	54.99	vciqaripidmskcdmsqjegkfmdw	1878
15012	mmoewsamdcdruvesjvnewg	61.55	dzefbkikwpcxbtyikkilcgsawgpwfgpkqkutkqvu	5338
15013	dbdqkfuzcpbiktumrl	19.21	eulayovmooszwjavpneuhzuokbc	7141
15014	zlvoswjszkywncps	58.08	kbcnjtiujmgjsdnhwhvuxacbgeunmiefgfmlgajn	4860
15015	zsubycbmodirmyv	48.46	aychbhruwigetcrberagzimgduqulzacxcnn	932
15016	ijkzabxungtnhizfwirnc	40.80	zlzfzaoickgulwaehtwzxrufuxgojtxl	3089
15017	sqfzmztrkmuookjrqgptob	15.88	mxdibbdztgORIGINALutstnwgprbwtws	8754
15018	jispmzrkjckhixfleexxpzm	90.90	csqlrrkmgenxtnvbyltevlmuo	870
15019	mtkxforwxrzvpz	61.64	ahpgofegapsceqsngncjzfrllkmlcfvjjospklm	2654
15020	iybbcvpgekxdsmpvejpjhp	17.99	wfwhaqwvowwyjkcqiaummcmulxgbsqvvoqlhejijllwl	9572
15021	hltjygcthiwitpjj	99.15	feijtbxfdywgbbxpaxauwumeqjwrqqcryuptmijkss	5194
15022	uudesgczzlexonjgdxcqyi	28.41	ibsfxxhfrfwiwarlqgizwvduwhmdadfufrwdauefowdojo	4148
15023	ulyczgxyowkfsqdfglnmau	78.97	lqdsodmpjrmzlthjhvzpxmhtbpauodknacddomtxhymds	5831
15024	dzezfcmkvofvwv	27.02	omdcrfppufoxzrdivwydypgeebnvwlzwaytorax	7157
15025	wxcgoawdxocumtsap	70.62	kweuwmnejvuayzrymgxykgzoxshtwz	4477
15026	njmhouaqlmdyqftnpdl	40.56	gbmajqfmqsmukupvyeorpmaqmunsc	1129
15027	wjbmjwbgpnsnttspgvtfi	54.96	kfscmjpdqqjuzckwnvdvcgajdgjck	49
15028	xgooavyprpltsnxlumwzlc	95.22	jnlvnksgkuatqvujsfhfzclyirtwthjlhlmaxigthcvknofxp	9279
15029	niwjklwmtmnwqufuvcodnwx	45.84	cjnhlkzvqzmzfztelfnofnrxpbmjfmukwgxofscxemhsyideb	8102
15030	udadtcosszdgzt	33.01	rvvvvnjteayglnuactoclgauhoprjnlqggt	5760
15031	moziiiknfsnocczasjugk	58.97	thnavcneetdkpbpxnlbgqqnjohxykxumkjpokvqxydba	8050
15032	ikltogsjjovpwxzneuum	79.01	gsaxyoehxmfibbqlcryqrqftujknmehrlbbd	4624
15033	kklywsejiyvgpsaaqugljo	38.33	hjlfzrxvhjqxhrwvmadslilojiqzb	3809
15034	rabdnhdlosdztrtatkoloo	55.36	hrnlnyvhkohhmbzdmmotftawnijkdgmcbwvwbwzoxwofwl	7993
15035	uofqwjcqtliouratpieyti	62.42	jscnwkuenfnpvmuhendacjoehgjzttnjeqwasjxulaagcx	9324
15036	ikanvfmgymmrfizggsbaads	12.15	jznkmnfhvnehvdjdsuwsehysovmmjipxcojrjsrq	8871
15037	dceoxoatgncrpmclu	49.20	aucgvbcmtznhiiqwlhrwdusoaksiamtapmgnxuszblquflq	86
15038	wnohymkkrzvugxr	64.79	hbnjkawvubkqhrtwwpxdirxdhdbgcratpwssqhryvtuznztj	7640
15039	ytaqjjamtfpfwkeicps	80.97	zvvqknupdstdgaeggdshrvptujqmddqte	6868
15040	qlpovnnwxufybq	75.49	fnboxzkuheswoilzgrkssmiybwcaqrbmjijtgqy	1087
15041	ewocdhqdocdkxbxglb	65.36	fdvdhlrbpholujhhuqoezdjekaemtijnqytvr	188
15042	mvjvzjkmimucrohcz	67.32	bahjoelgfivyejzejduqtgapsrioesilwgirjjrsizgimp	385
15043	rvfrjbnguakuazhrivggsy	23.68	oerjtxbxmxibkhwxiyfnfuwzxok	6013
15044	vappfugzyxmtxqz	12.58	nzhdvwlrjgnirtupjofteteecxbyumtroqc	8806
15045	yqilescxsvgnjn	30.58	oookhhxqqazxjxxdwixfoalflwjhkgxw	663
15046	xjbeydogwgvacelpevzpl	81.18	pakgkjscuwrikkfbzytovtsucylabxx	9350
15047	zpvchpyjtfjofqzhw	32.07	rgqndvsqmqoldzlksivkiqfygoafjdvjht	7450
15048	vhriuxpqvblpnsfvn	7.01	qrpqerxrwyrwrzzrpoocvwnjkhahfn	7360
15049	xvwqmvmhlmvahsd	31.06	eoiedcmaxaxogacqfnfzpoxpslau	8996
15050	gfwaimxfypgzzerqt	69.91	whbtqabmysmyfoomvitzyirajuosgadihwifroqipc	8497
15051	illrlvqepjvijgaubfruzfp	67.13	cgoidhdksilwyvmtegzjqrzjiurfjtbnhnvutvqywcloeo	8186
15052	obthrxnjjszld	42.32	gempvtcfbkmsbqzodfyopcxmrvzwdg	163
15053	gzvhyehtmmvhmjbpuuy	9.54	cyblusjbccripgknehoqroyopykklrcgtxgeyrqhnpvgbz	1168
15054	qokmlgqrhxpmtmnrwgs	18.46	kllfuuazrrzgkiqrakfiazdcjhipiqc	5961
15055	jtslthxivbnoy	71.76	tkscadplumhrtwORIGINALwbm	6929
15056	dwtawdszfapsrxhc	91.01	toendexncxkwfxoixxfpmgzczchgs	5304
15057	uhrokushdyaydsybwjb	91.44	dqhbdnmygvwdjahfhdfvwylfetyvykt	6034
15058	tuszdcxmdjrbgymhzpxp	66.42	oupgxfnhrsdzxuttkntcvzobhscpbqqpfcaekdtui	1421
15059	pvahupezxxokjwrnamktdan	59.64	dqhcuzjwhqxtfzzajnjclmdawefwuerzvgwqoORIGINAL	4171
15060	lgbueuzvnozjpvpkhmsp	52.97	zccfsecpjwdjrjdgorhyknpmb	60
15061	crruqpyfpqgyfy	83.37	qfnuhgxxwwaouhiajyllinlzllxa	4
15062	mmiqrmfvernmgarqzugmvoh	58.05	kteewxvyrvvpssradakwymxmknasajgjaxxln	1303
15063	ccyjupdcljnsuhdzvdlficr	12.83	vpqnfunxysyjyzrtwycwouddyhwppelalgahmradfeglfjlk	1457
15064	wjrdggdlcpqdrhftqivz	72.28	hcgmrzucawrsfbbnzcvhfdzxxvt	672
15065	hashjgxigkhpgxvqyyn	45.90	tgnyvsjaymsfruwdodtleapumzwxoqxskegx	7062
15066	drvkxlnndxfefaxvzpshf	96.27	lmdmufhpshortbbvrrighgtlyystsxcrvdkcbpgtjkyj	7513
15067	nhunffmwbibthxrvavn	61.61	tjgxaxigqzbukzkrumvfptxdoudclpylwc	3564
15068	lapdwzrxnczmfpuswl	11.77	gudflyvodiywieoxmzijfkcdmkclqbkkblntmy	8335
15069	pcskvmtfhixcjrsvgyard	52.51	ykilkfqfqxvkvlikztunuzjnvlgezzpjmhgpmlORIGINAL	4364
15070	shpiovdhkifdcebynh	12.64	lqrabqcmzmzgkyawnbukekhea	891
15071	uzwgcckjiajogkahimcit	27.04	hxctoclseqihhxxxynigeyozntwjwy	8312
15072	gavkcwohtaicvugnzhwmluv	11.12	mhpxmhzenepuvrnqkktskpqyvwtexhbjcnqb	3630
15073	bfyveicogpgqdx	27.32	pclcqcpmwtbrvpsnjefbrczgpenwbexwstbakigfz	1503
15074	wwlgmcifxfnvheegrwcr	14.40	rxdqwhnfyxduuvtnyamangllnjwzwrfsthmmpadibbb	845
15075	aqymsgzixtugrcsimcnjupi	76.39	sgjrliiwfokhkbrnawpjcpbqydrosmcytklpodogsfgpnd	8934
15076	fpknsckifbwcr	44.93	feztmkhwigsiwvcfkORIGINALgbdaslxx	4327
15077	fpncebqetsnyyrmtgebnldc	63.53	xpntotdxdszclsvxqzwfukebtczxikwpjypat	9498
15078	zaqxcxeqdrnaibvpo	48.04	vckdkgmpqasrfcemvylulmaqnhwtuseztaa	867
15079	dvihdrdbzgenimhdsxtyrvv	46.43	azvxsngfkprfjehuklpfknydwkkfncdfen	8226
15080	avefbxrbincny	38.30	lnmzydihwxtecrtcsdwbczyyegkddgaay	9577
15081	bxorlegetzpkrrmruoxx	30.09	xsjzmlORIGINALiyahjeptjioclmh	8969
15082	tnedylfgokniugsn	91.58	fwdspzrzokORIGINALoqmcsuzgojkiwjonnzgclvruzux	6960
15083	uuhxtptnuqxquo	96.73	oruzhsjhggrreohwentyvythp	1743
15084	ykbfxktoaqujciggfkn	26.67	zepzhtxjzhvesqtvidafdcarnj	4303
15085	yubjhrsbrnqmyuparp	43.94	fORIGINALuirnrksdohvcdjnyfntgkzeoqdsnajpol	3729
15086	zcfcuxuryzmqmjlz	70.21	cchtsvsmoebhubvylfaqdwlhplelq	7463
15087	wisudupdcpvmyoh	53.10	gzjqtgbgiopfxydqxtgxrqodygdknyzjjjbujtzxajoye	5567
15088	ovzwfjlbzcxfbhnzfqcskgu	29.21	ckuyasswriwibkgbykhfstqwoefkjbiwzqzuq	2177
15089	zcubnehxtgvbtltgezba	83.85	vhlttoctmyxdkrbnihfkqjpzrrpni	4989
15090	jipfdlcqhinkqxlcaq	75.32	qopjxzkauocwqjykmgczgydjhj	1719
15091	rlhewkhavzmmom	56.97	mfebdmcekdqpfrqahgiboleawnayvwqsbdhgizcbpuxha	5270
15092	cztynkdbbowjqlfl	94.90	cfuclafmszenlpecupvvhtbapkutsjipygvfny	4989
15093	ncccyosmrjpkellvueuml	89.88	fgpdxgnfivrjnaekypeprufbdso	573
15094	lrjlrzrpdnufwznweadiiz	24.69	msxlojbhzrxvfrbxogbfyfquqjppimfysv	8989
15095	qpdqjpgccvulicroursj	88.94	ddpsmcabnpszzdsqjcoailxllqwvf	3218
15096	yoamaiujsqntqtmdezwr	2.97	ltnnnntoabdextwxhtyuruqqaphjeqt	3449
15097	svunfyzotbzmlzlalvlxbfk	51.27	ghvynawaxrkuglyqasbpnbxrybhgaedohmhdxtuvbycdf	4272
15098	nnjvonimwmmlrwnxwbdj	42.23	gshdpujvbftlzopuhhipajwldgqkbukqcbzfhyqqevlp	9678
15099	rhhgmmsjbtrnypdowzkk	44.83	auqtehdkekoismwvsfdhcityfpbzdtjfmhiiuojn	1782
15100	jqlquytabrjoruzuna	96.01	ntwexaszsequuztkgnttcixisslquzrb	5410
15101	gbxnnbjvbziidillcuu	2.27	gtxliswbptiehoORIGINALyf	5980
15102	tvsjbeqrbqgpsnew	79.15	ORIGINALeesurmqaznalzvhxieiaqkoqyfggnv	1281
15103	wziszdhcexyniotmm	10.95	tftlmxtvhmhttlwtiggzqqydbdhprlrfyjforhdknrwmgq	529
15104	npleblmwgxobknlicpu	57.67	pgryeottvzlecwuwrjeshulbhoipuhjgeaizggakmpsir	7844
15105	wyletmsadwjdewffp	78.54	ksyzdwbimylknmfxiilvcchguouj	5880
15106	fhlnpvwtzdujqnqtyubi	69.29	yvujdcszmfslvajktonpbjbkkkrwhjvhqbuxyinlo	7588
15107	xmfoskwrkkpoiue	93.90	sbffjryrcpzdphlbnxhjkbnhvfsijycun	2308
15108	xmomiahemnlpzsccgrbmeg	60.83	bzaoxkhuijkmjqebimjxjylxog	2547
15109	ztpscwwwgugdozvlrrpmyzc	46.17	vvfqnspefelmhdwqxvtkvppcu	3483
15110	nmuaibbamuicspfs	39.16	zmnibpontdvdbnkgyoctxpptjgioazsvzrkuvhpqgfhzscfx	7115
15111	crknjquxodmox	54.01	wtogfdxhlygrboquwzlmpicjcemghxjcvmjaohffctksr	4633
15112	rszhcnnrkzblvbdggbr	68.27	vrsulxlbeitkzrtjayhplijuozuxgbisqzvidxv	5953
15113	twxdybgcdxkxxqluvs	88.22	hngiefyxyraiyidblukyguuamugjthkijfpb	9413
15114	pbappzuhivbvhfb	39.78	nnyujlprflvaypjmwthggekxwtuknlalqkhwu	716
15115	uvmbmbzkrebxeccnyymhwd	64.08	yblszlizoqvbuuvORIGINALuuuyflilyqmxo	4542
15116	unlmysmhbofvkhwydj	1.54	conpnbbisvmhgctiuaoopvffasxzve	2914
15117	edmxcfewcrygy	70.01	mhrdfjlgfvaxlvlxlhkdyjfssvirpqnarxxklawj	1653
15118	gakzmrlbjpmkh	16.69	hgsoqfvdwfiazagylpianzvpmviidgqscrdnvatnwsanmrsr	2003
15119	ynwxvsegnabicrmpvoum	19.45	pzmxnkvxdrvzbabcqducdaffh	9933
15120	fzzvtwgczwrzqojno	25.44	lfepvyzmhirxtytptmhquillylcbbwuxpfis	4746
